Age,Gender,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,PerformanceRating
31,1,1,7,2,3,44,2,2,3,6,0,21,2,0.2979822105767641,2,2,0.2223916982691566,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
31,1,1,23,1,4,66,3,1,3,1,0,21,1,0.057677278545586685,1,3,0.058785197132520395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
30,1,0,6,2,3,43,2,1,2,3,1,22,1,0.12780771908667554,1,3,0.10786161344269155,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
51,1,1,1,4,2,93,2,2,3,6,0,13,3,0.46848844394564393,2,3,0.26008298462578466,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
40,1,2,13,2,3,65,2,2,2,2,0,22,2,0.34195105101477113,3,3,0.41551189182658804,6,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
24,1,2,7,3,3,57,4,1,1,0,0,21,2,0.14583007628237973,3,3,0.15000000000000002,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
34,1,1,2,3,3,78,3,1,3,3,0,20,3,0.513822566286154,5,3,0.5141562634669403,7,3,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
49,0,1,4,2,2,45,1,2,1,3,0,22,1,0.42429688188114706,2,3,0.16175195432920075,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
28,0,0,4,3,2,42,3,2,3,1,0,15,2,0.2255168355260995,2,4,0.2992926773024045,4,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
40,1,2,6,2,3,37,3,3,4,1,0,21,3,0.7484946750996698,2,3,0.28161182290693243,7,7,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26,0,1,3,1,3,72,3,1,2,0,0,21,2,0.23700923539944888,2,3,0.30000000000000004,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26,0,2,24,1,3,62,3,1,3,1,0,22,3,0.24354663608920518,2,3,0.3409652905248873,5,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
24,1,1,4,1,3,73,3,1,1,0,0,22,2,0.15064879490512906,2,3,0.18409026072265058,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
36,0,2,2,4,3,71,3,1,3,3,1,21,4,0.3588717587270348,2,2,0.11189488444553783,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
36,1,0,13,4,3,86,1,1,3,1,0,23,1,0.5411380705891516,4,2,0.7196268047007507,11,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
59,0,2,2,3,3,81,3,1,1,3,0,20,1,0.44385071160459566,2,2,0.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
45,0,0,1,1,3,73,2,3,2,3,0,23,3,0.9070438519955903,2,2,0.25,15,14,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
29,1,1,4,3,1,47,3,2,3,1,0,17,2,0.1987751693013059,3,3,0.25,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
54,1,1,21,4,2,58,1,4,4,1,0,19,3,0.4285555432536723,2,3,0.23750277993060734,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
36,1,2,3,3,2,70,3,1,4,2,0,20,4,0.2706576876218521,2,2,0.169280508447062,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
31,0,2,7,4,2,60,2,2,4,1,0,22,3,0.3955110273149787,2,3,0.5388536852770893,6,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,0,1,7,3,3,46,2,1,3,0,0,20,1,0.27840143969845493,1,3,0.339762015577837,6,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
39,1,2,8,4,3,95,3,1,1,1,0,18,2,0.20181435747430768,2,3,0.25,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
36,0,2,1,3,3,78,2,1,2,3,0,21,3,0.5714928726781255,5,3,0.5496399130024969,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
42,0,0,2,4,3,67,3,1,3,3,0,21,2,0.32702387160413204,3,3,0.3297223670763082,5,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
42,1,2,16,2,3,63,2,3,2,1,0,23,1,0.4795552200351425,3,2,0.6713773080491996,9,5,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
29,0,0,2,1,3,70,3,1,3,3,0,20,2,0.1991733665362557,3,3,0.23652813945227408,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
36,1,2,5,3,4,78,3,2,1,5,0,21,2,0.5444565383121227,2,3,0.25,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
24,1,1,4,1,3,73,3,1,1,0,0,22,2,0.14914611155928587,2,3,0.1823371301525002,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
31,0,0,1,3,3,71,2,1,2,4,0,20,3,0.18989323065384126,3,3,0.18170104583075558,1,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
36,1,1,10,3,3,36,3,2,4,2,1,23,1,0.5502015347543793,2,3,0.4597883885079017,8,6,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
36,0,2,5,4,4,76,3,2,1,4,1,22,3,0.5606494685002411,2,3,0.18963702360135018,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
34,0,0,13,3,3,36,3,2,4,2,1,24,1,0.39148239986565536,2,3,0.4650627998432646,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
36,0,1,8,3,3,77,2,1,1,4,0,21,3,0.4876658325179218,2,3,0.22487117832680512,2,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
39,0,2,2,1,4,85,2,1,3,0,0,20,3,0.19287337511185676,2,2,0.20250284064457494,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
21,1,2,2,3,1,47,2,1,3,1,0,21,3,0.06653425589539463,3,2,0.08451836660284201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
44,1,1,7,4,1,77,3,2,2,4,0,17,3,0.34339212156940774,1,3,0.15878542005633456,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
28,0,1,3,2,3,71,3,1,3,1,0,20,2,0.11452924611618318,2,3,0.16034094456265646,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
29,0,1,2,3,3,75,3,1,2,0,0,22,3,0.2052190407756523,2,3,0.2398453256687306,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
32,0,1,2,3,3,70,3,1,3,1,0,20,3,0.10715020466092177,2,2,0.08333676217509683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
39,1,1,6,2,3,37,3,3,4,1,1,21,3,0.7128106469551116,2,3,0.2890488206971327,7,6,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
34,1,1,4,3,2,63,1,2,3,1,0,23,3,0.27504617099073086,3,3,0.3850646393870233,6,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
29,0,2,27,4,3,96,3,1,4,5,0,22,2,0.37365348972141654,1,2,0.3768851143900168,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
36,0,2,2,3,3,72,3,1,2,3,0,21,4,0.5234868032008975,1,3,0.06369478041499474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
29,0,2,9,3,3,92,2,1,1,5,0,19,2,0.12205297864039,5,3,0.026092712620682496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,1,1,1,4,3,78,2,2,2,2,0,21,3,0.6592916563474639,4,2,0.42699168111355057,5,6,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
57,0,2,1,3,4,75,2,4,1,3,1,21,2,0.3615511672427864,2,3,0.4548001598865897,8,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,0,2,9,2,3,41,3,3,4,1,1,24,1,0.6043042483353069,2,3,0.6987429151272547,10,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
27,0,0,10,2,3,33,3,3,1,1,0,20,3,0.3554294628034966,3,2,0.47380062396244765,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
31,0,0,12,3,3,76,2,1,2,1,0,20,3,0.08428971774397004,2,3,0.11800560484155809,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
32,0,0,14,3,3,36,3,2,3,1,0,23,3,0.3026404922616761,2,3,0.36141390763862213,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26,1,2,7,3,4,57,3,2,2,0,0,22,3,0.1534208490912956,4,3,0.17218378309172083,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
41,1,0,2,4,4,78,3,2,1,6,0,16,1,0.3860428224063728,2,3,0.20674332522815367,3,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
40,0,1,5,2,3,38,3,3,3,1,0,21,4,0.6613728702345609,2,3,0.27863338038575725,7,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
39,1,2,12,2,3,65,2,2,2,3,0,21,2,0.2742280675254189,3,3,0.293610521545754,4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
40,1,1,7,2,3,38,3,2,3,1,0,21,3,0.6132522302760943,1,2,0.2674042616012244,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,0,2,2,2,3,78,3,2,1,6,0,20,1,0.5844109969048653,3,3,0.15389977390467913,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
45,0,1,7,4,3,74,2,2,1,7,0,22,1,0.6239316555262289,1,3,0.7005556130577368,11,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
33,0,0,1,3,3,70,2,1,2,5,0,20,3,0.19843124530430206,3,2,0.15000000000000002,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
38,1,1,1,4,3,78,2,2,2,2,0,21,3,0.7104869035688873,4,2,0.3553183350035578,4,8,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
41,1,2,5,2,3,90,3,4,2,5,0,14,2,0.6771230932705146,2,3,0.0791507626917942,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
28,0,0,9,3,3,76,2,1,3,1,0,20,3,0.18809095468957712,3,3,0.26332733656540797,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
47,1,0,6,2,3,38,2,2,2,4,0,19,2,0.3571428571428571,1,2,0.3578622657785001,4,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
29,0,2,21,2,2,79,3,1,2,1,0,23,3,0.3654077074067192,2,2,0.3842920963059311,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,0,2,8,3,3,43,3,2,4,0,0,22,1,0.4571298052901118,2,3,0.6199794433319262,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
42,1,1,22,3,4,59,3,1,2,4,0,20,2,0.31253343820982094,2,2,0.2814138472281229,4,2,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
38,0,1,3,2,3,37,3,2,2,1,0,23,3,0.29424009890273833,2,3,0.4119361384638337,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50,1,1,1,4,2,93,2,2,3,6,0,12,3,0.452763730053796,2,3,0.27580769851763254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
40,0,1,2,2,3,42,2,1,3,1,0,23,2,0.1017813984044284,3,3,0.0705542128369333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
32,0,0,13,3,3,78,1,1,1,1,0,20,2,0.09356574989942151,2,3,0.13099204985919013,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
49,0,1,2,2,3,41,2,2,1,3,0,24,1,0.3571428571428571,3,3,0.14367612504252078,2,1,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
41,0,0,8,3,3,38,3,1,2,2,0,22,2,0.3479518822477452,1,2,0.3128673648531567,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
48,0,1,18,3,2,82,3,3,2,5,0,21,2,0.5543105165143404,3,3,0.1246020295692013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
29,1,1,4,2,3,43,1,2,4,6,0,20,2,0.3254120195172605,3,2,0.27221158633791764,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
33,0,1,2,3,3,70,3,1,3,2,0,20,3,0.15644802869843621,2,2,0.10634241339260359,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
29,0,1,11,3,4,90,1,1,1,5,1,20,2,0.12074145213676635,4,3,0.047595082478682216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
31,0,0,13,3,4,88,1,1,1,3,1,21,2,0.14755728789127134,3,3,0.1414505076194498,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
31,1,0,8,3,2,45,2,2,3,2,0,14,2,0.2860585913283664,5,2,0.32524101392985655,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
36,0,2,4,4,4,75,3,2,1,4,1,22,3,0.553276975793249,2,3,0.14835106444219456,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
27,0,1,8,3,4,94,3,1,4,1,0,22,3,0.1670436962845473,3,2,0.23386117479836624,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
19,0,0,7,2,2,97,2,1,2,1,0,22,1,0.06037851903483231,2,4,0.08452992664876526,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
49,1,2,1,2,4,66,3,3,4,8,0,22,2,0.3594388737162688,1,2,0.25,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
42,1,1,25,4,4,32,3,2,4,1,0,24,1,0.6619570312944553,2,3,0.9058083706157339,10,11,14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
56,0,2,1,2,1,88,3,1,1,2,0,21,3,0.20148896500499505,3,3,0.18850146120839176,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
57,0,2,1,2,4,74,3,4,1,3,0,21,3,0.3571428571428571,2,2,0.4258685765530655,7,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
29,0,2,26,3,3,88,3,1,3,2,0,22,1,0.3786745009548137,1,3,0.4095670959897824,5,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
36,0,2,4,3,3,72,3,1,2,3,0,20,4,0.46270730316959086,1,3,0.1317678204500582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
46,0,1,2,3,3,34,2,3,1,1,0,16,2,0.32512793021998665,2,3,0.31723134653802804,6,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
28,0,1,3,1,3,71,3,1,3,1,0,20,2,0.1250260215545328,2,3,0.17503643017634596,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
31,1,1,5,2,1,50,2,1,2,0,0,19,2,0.20366957672573244,2,3,0.23513740741602546,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
18,0,0,1,1,3,99,1,1,1,0,0,20,1,0.03006793019507694,5,4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
40,0,2,4,1,3,88,2,1,3,0,0,20,3,0.17857142857142855,2,2,0.21467710681255475,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
36,0,1,10,3,3,40,3,2,4,1,1,24,1,0.5450135293502818,2,3,0.7383649018173243,10,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
27,0,1,3,1,3,71,3,1,3,1,0,20,2,0.19654269611101594,2,3,0.2751597745554224,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
35,0,2,24,2,3,58,3,2,1,1,0,21,4,0.3284418903129542,4,2,0.4598186464381359,8,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
33,0,1,6,2,3,36,3,2,2,1,0,20,3,0.3178036282400093,2,3,0.44492507953601307,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
58,0,2,8,3,2,75,2,1,1,4,1,20,1,0.32945271234736206,3,2,0.05,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
40,0,1,15,3,4,82,2,3,4,3,0,22,2,0.704655290083867,3,2,0.8175764017478325,12,4,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
31,0,2,6,3,3,60,3,2,4,1,0,22,3,0.35627779233585444,2,3,0.49878890927019626,6,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
40,0,2,1,1,4,84,2,1,4,0,0,20,3,0.21931065184419526,2,2,0.20814784465455335,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
38,1,2,10,2,2,69,3,1,3,2,0,19,3,0.31958227331259814,1,3,0.25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
32,1,1,9,3,2,45,2,2,4,3,0,14,3,0.3247890393011107,5,2,0.3405906899568899,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
31,1,1,11,3,4,34,3,2,2,2,0,22,1,0.39302322436292403,2,3,0.5001162570540468,8,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25,0,2,15,2,4,93,2,1,1,2,0,20,3,0.05297844880683933,2,3,0.03791508583521247,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
51,0,2,1,2,4,67,3,4,3,8,0,21,3,0.3571428571428571,1,2,0.276568574272916,4,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
32,0,2,6,4,2,60,2,2,4,1,0,22,3,0.3995584040294966,2,3,0.5218547030761143,6,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
29,0,1,3,2,3,71,3,1,2,1,0,20,2,0.03571428571428571,2,3,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26,0,0,6,2,4,75,3,1,4,1,0,20,2,0.24619031862178678,4,3,0.3446664460705015,6,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26,1,1,1,1,4,43,1,1,3,2,0,20,2,0.27202298045647927,2,3,0.2863086947421936,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
38,0,2,24,2,3,57,3,2,1,1,0,21,4,0.33991558251451487,4,2,0.4758818155203209,8,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
35,0,1,3,2,1,39,3,1,4,5,0,22,1,0.23442559174376384,2,3,0.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
